tripduration,usertype
26.01143791,casual
63.64583333,casual
10.8875,casual
12.47121212,casual
11.175,casual
42.45,casual
24.92777778,casual
25.24968553,casual
34.23541667,casual
19.96233333,casual
23.40166667,casual
35.9,casual
33.27878788,casual
16.40905797,casual
21.2052381,casual
23.48560606,casual
-50.06666667,casual
25.18,casual
23.04583333,casual
16.13333333,casual
42.21944444,casual
33.85,casual
7.983333333,casual
34.51018519,casual
17.30666667,casual
14.375,casual
33.31666667,casual
18.76470588,casual
32.66666667,casual
17.5,casual
16.0877193,casual
-39.2251773,casual
17.18492063,casual
21.87716049,casual
29.425,casual
10.93333333,casual
28.63809524,casual
15.4,casual
10.00833333,casual
70.98809524,casual
29.42916667,casual
29.57301587,casual
14.48333333,casual
6.516666667,casual
-24.37239583,casual
24.09693878,casual
38.42564103,casual
13.33333333,casual
40.16805556,casual
16.87222222,casual
36.98240741,casual
19.57626263,casual
26.62134503,casual
19.76428571,casual
18.04708333,casual
14.6127451,casual
11.27272727,casual
13.47222222,casual
18.71127451,casual
14.08680556,casual
13.81428571,casual
-14.79603175,casual
7.183333333,casual
23.11666667,casual
12.8,casual
21.47777778,casual
23.95416667,casual
14.59444444,casual
5.85,casual
39.7,casual
84.16666667,casual
34.16666667,casual
15.11220238,casual
33.39920635,casual
-360.930303,casual
18.33484848,casual
12.62333333,casual
20.82222222,casual
32.81794872,casual
13.91845238,casual
15.15238095,casual
127.702381,casual
15.57559524,casual
34.65833333,casual
24.16666667,casual
25.06888889,casual
-1.355555556,casual
30.72619048,casual
23.42835249,casual
35.23333333,casual
3.4,casual
12.42222222,casual
39.01666667,casual
12.38333333,casual
20.09444444,casual
17.78333333,casual
17.19444444,casual
29.21666667,casual
24.1047619,casual
34.84444444,casual
49.81666667,casual
22.76904762,casual
135.9333333,casual
21.83333333,casual
14.55416667,casual
22.65185185,casual
12.175,casual
19.358,casual
24.31111111,casual
22.50555556,casual
246.7833333,casual
29.38174603,casual
17.35833333,casual
-112.0234127,casual
34.52083333,casual
17.76025641,casual
-197.0041667,casual
40.925,casual
19.00333333,casual
35.97469136,casual
16.98333333,casual
-2.726754386,casual
22.12807018,casual
37.89879725,casual
36.57037037,casual
45.49875,casual
-10.01666667,casual
58.97345679,casual
58.05133333,casual
27.37946429,casual
16.05098039,casual
16.5202381,casual
8.335714286,casual
9.5,casual
11.67121212,casual
20.04848485,casual
19.68603604,casual
12.09166667,casual
-632.8,casual
16.85769231,casual
12.75277778,casual
12.72777778,casual
24.66666667,casual
22.86538462,casual
15.92142857,casual
26.73571429,casual
-20.4765625,casual
16.24208333,casual
19.61627907,casual
15.78229167,casual
-34.68571429,casual
14.14166667,casual
-190.7738095,casual
45.76547619,casual
19.96666667,casual
34.15277778,casual
0.033333333,casual
17.25714286,casual
18.12777778,casual
21.90625,casual
17.76666667,casual
14.20833333,casual
39.09444444,casual
29.2,casual
52.77777778,casual
51.85,casual
38.00833333,casual
43.58888889,casual
30.91666667,casual
-24.84807692,casual
8.466666667,casual
-145.0462963,casual
-57.51708333,casual
3.85,casual
14.36666667,casual
17.43518519,casual
21.4525641,casual
32.2625,casual
40.33585859,casual
30.60104167,casual
32.84965278,casual
-33.39074074,casual
34.92636364,casual
60.76851852,casual
-34.32948718,casual
26.69886364,casual
19.41034483,casual
92.15833333,casual
12.78631436,casual
22.2125,casual
-27.52982456,casual
22.51944444,casual
22.55462963,casual
21.05606061,casual
38.74259259,casual
14.38076923,casual
14.82857143,casual
37.57916667,casual
10.88333333,casual
16.345,casual
22.48611111,casual
15.13333333,casual
12.3,casual
8.983333333,casual
36.60396825,casual
-62.37222222,casual
31.5,casual
21.63666667,casual
17.91666667,casual
-81.77777778,casual
10.37,casual
22.83229167,casual
36.63,casual
42.98055556,casual
98.38333333,casual
9.931818182,casual
15.68222222,casual
15.35833333,casual
54.14722222,casual
12.86547619,casual
37.84666667,casual
44.4,casual
20.14102564,casual
91.35555556,casual
16.18333333,casual
32.60952381,casual
28.93333333,casual
18.56666667,casual
27.83333333,casual
12.43333333,casual
43.51666667,casual
25.11666667,casual
7.7,casual
-467.7111111,casual
14.37121212,casual
8.266666667,casual
23.45079365,casual
18.88888889,casual
15.0316092,casual
28.21388889,casual
24.375,casual
19.63333333,casual
11.73333333,casual
-188.7214286,casual
14.53529412,casual
35.74102564,casual
10.59444444,casual
23.70833333,casual
26.31666667,casual
33.27916667,casual
29.25888889,casual
33.16666667,casual
19.07254902,casual
9.616666667,casual
-8.286111111,casual
26.10833333,casual
22.1968254,casual
17.37,casual
11.21805556,casual
25.40535714,casual
18.82592593,casual
30.81859903,casual
22.071875,casual
12.90614035,casual
-60.33571429,casual
20.41098485,casual
16.31875,casual
12.09533333,casual
24.65430108,casual
33.30357143,casual
-128.2962963,casual
36.74166667,casual
-19.13444444,casual
22.96969697,casual
42.3754386,casual
10.53703704,casual
27.45606061,casual
17.87708333,casual
16.24666667,casual
39.04722222,casual
19.1452381,casual
22.36666667,casual
27.65833333,casual
21.525,casual
10.97416667,casual
18.9875,casual
14.975,casual
-71.61111111,casual
-32.21034483,casual
20.01382114,casual
8.455555556,casual
20.4884058,casual
30.48666667,casual
-341.9291667,casual
25.22211538,casual
23.94722222,casual
16.73333333,casual
24.79444444,casual
27.91363636,casual
19.77916667,casual
31.11507937,casual
35.30833333,casual
68.42839506,casual
39.99015152,casual
83.28166667,casual
16.37142857,casual
16.42916667,casual
-1408.6,casual
17.41052632,casual
15.49259259,casual
138.0666667,casual
23.74666667,casual
45.21440129,casual
47.28333333,casual
18.21666667,casual
28.20427928,casual
16.19117647,casual
10.80833333,casual
23.38333333,casual
15.96182796,casual
35.16666667,casual
51.7125,casual
29.96666667,casual
5.6,casual
24.81666667,casual
23.98333333,casual
25.60689655,casual
12.75,casual
30.60185185,casual
50.69068627,casual
27.67380952,casual
16.34367816,casual
33.61182796,casual
47.12234848,casual
38.89130435,casual
24.06666667,casual
29.8952381,casual
14.65833333,casual
6.033333333,casual
-17.63571429,casual
35.01666667,casual
12.87416667,casual
16.9129845,casual
11.74060606,casual
4.960802469,casual
19.36545455,casual
15.45,casual
43.85,casual
10.62263682,casual
15.43099688,casual
18.19957806,casual
16.77520661,casual
-0.386941581,casual
15.56427015,casual
18.24444444,casual
-92.17619048,casual
-22.73063063,casual
16.29139785,casual
44.75833333,casual
41.58888889,casual
14.23076923,casual
8.975862069,casual
19.32619048,casual
37.3375,casual
21.6375,casual
38.79444444,casual
28.17222222,casual
25.18809524,casual
-57.39644809,casual
10.83404255,casual
2.147265625,casual
12.21096491,casual
-3.213172043,casual
14.68333333,casual
12.6887037,casual
12.968125,casual
15.37600733,casual
19.05277778,casual
22.86666667,casual
10.93541667,casual
-2.871782178,casual
26.06666667,casual
29.63333333,casual
27.14166667,casual
31.025,casual
20.96666667,casual
26.97222222,casual
26.65921053,casual
23.58717949,casual
52.07777778,casual
193.89,casual
26.12,casual
32.01989247,casual
14.73730159,casual
35.08666667,casual
3.49688057,casual
17.80643939,casual
-709.525,casual
-5.592971888,casual
15.56458333,casual
41.11643519,casual
10.18990515,casual
15.51311275,casual
13.84657534,casual
5.700763359,casual
17.92191781,casual
16.46134752,casual
-0.395424837,casual
22.18238095,casual
11.85249221,casual
3.197008547,casual
26.26482759,casual
16.39803922,casual
-53.58936508,casual
29.42333333,casual
35.22844203,casual
15.903125,casual
17.22083333,casual
9.408333333,casual
29.475,casual
18.26055556,casual
-25.09444444,casual
-1.98003876,casual
-22.752,casual
-16.52246377,casual
-18.4875,casual
23.75877193,casual
-2.223501873,casual
13.84623656,casual
15.81927711,casual
9.438888889,casual
19.09831224,casual
22.44666667,casual
9.315740741,casual
17.28916667,casual
15.39367816,casual
26.92222222,casual
-426.1583333,casual
10.54839744,casual
-89.48466667,casual
-0.600225225,casual
6.475549915,casual
19.3515873,casual
-12.78611111,casual
-10.81590909,casual
22.93966667,casual
13.67361111,casual
27.89839744,casual
-20.62624113,casual
28.9547619,casual
19.93571429,casual
13.75,casual
11.05,casual
11.85,casual
-324.6791667,casual
12.19444444,casual
86.66666667,casual
23.49133333,casual
15.14166667,casual
-30.68172043,casual
20.57068966,casual
7.904901961,casual
10.54444444,casual
57.31862745,casual
26.92407407,casual
8.052688172,casual
34.58365385,casual
22.335,casual
8.433333333,casual
17.88125,casual
15.58888889,casual
9.644444444,casual
11.32777778,casual
5.077777778,casual
-3.053682171,casual
10.79609929,casual
2.010752688,casual
2.558510638,casual
-7.649264706,casual
18.6125,casual
11.87282486,casual
-5.650115741,casual
15.51701389,casual
19.81051913,casual
15.51944444,casual
12.92037037,casual
5.591965106,casual
19.02945736,casual
5.108541667,casual
-66.04717514,casual
10.09444444,casual
-17.45679012,casual
14.35649123,casual
15.08024691,casual
16.7025641,casual
8.738787879,casual
10.53327703,casual
3.561877395,casual
15.70789474,casual
-1.106318681,casual
16.25571429,casual
6.101234568,casual
-3.132342342,casual
4.972401434,casual
7.744190871,casual
-9.242147436,casual
17.86,casual
7.740589569,casual
10.1829087,casual
13.83201754,casual
12.48833333,casual
-5.109307359,casual
-59.2707483,casual
15.71602564,casual
11.05252525,casual
38.55952381,casual
0.460641026,casual
8.15,casual
28.32083333,casual
19.48589744,casual
18.675,casual
27.58538813,casual
23.2375,casual
26.95,casual
9.329166667,casual
9.40308642,casual
11.18452381,casual
10.40797101,casual
16.00277778,casual
10.08333333,casual
23.77708333,casual
24.32222222,casual
37.62820513,casual
17.57816574,casual
23.48666667,casual
13.16875,casual
149.9916667,casual
22.24893939,casual
0.673129252,casual
15.21666667,casual
4.078555556,casual
19.84222222,casual
19.44700855,casual
14.16891534,casual
12.09278607,casual
-17.37295082,casual
15.19384615,casual
41.28555556,casual
-30.525,casual
12.2547619,casual
11.5527968,casual
14.14930556,casual
-3.472943723,casual
12.11407407,casual
8.35990991,casual
3.075378788,casual
17.86666667,casual
224.2566667,casual
18.1369403,casual
16.29560068,casual
23.06445087,casual
11.43989071,casual
21.17512255,casual
23.86547619,casual
-1.783666667,casual
1.152716049,casual
11.83962264,casual
21.19556452,casual
8,casual
15.40277778,casual
-154.2479167,casual
25.77678571,casual
14.96578947,casual
11.33947368,casual
15.19230769,casual
26.11479029,casual
-3.097402597,casual
29.92484848,casual
28.6978022,casual
23.12059925,casual
22.72411924,casual
9.48,casual
32.03169516,casual
16.31666667,casual
-35.5,casual
50.05555556,casual
10.23787879,casual
16.32222222,casual
-27.93256173,casual
9.783333333,casual
9.697916667,casual
19.76190476,casual
3.65,casual
13.575,casual
12.49342105,casual
13.36882353,casual
14.19102564,casual
10.3192053,casual
21.84444444,casual
12.6452381,casual
11.31118721,casual
14.09924242,casual
12.95701754,casual
17.51570513,casual
14.43095238,casual
12.59224806,casual
9.691666667,casual
14.89444444,casual
26.75,casual
29.16140351,casual
31.55694444,casual
95.91666667,casual
25.4125,casual
-8.318237705,casual
-18.50589744,casual
26.98883072,casual
16.33333333,casual
45.28921569,casual
30.56666667,casual
22.11666667,casual
17.65789474,casual
17.01666667,casual
22.1952381,casual
13.9241433,casual
0.451932367,casual
9.295528455,casual
13.89965278,casual
13.53042506,casual
17.13897436,casual
17.75786164,casual
25.34691358,casual
2.344228504,casual
15.80230769,casual
13.34280303,casual
-5.692528736,casual
8.438020833,casual
50.35646259,casual
17.22916667,casual
22.92666667,casual
9.627272727,casual
-342.8583333,casual
-282.1166667,casual
53.36666667,casual
-89.48717949,casual
15.38888889,casual
12.21875,casual
10.89583333,casual
17.69107143,casual
-86.8297619,casual
12.2125,casual
17.22083333,casual
36.43333333,casual
3.683333333,casual
5.9,casual
21.63333333,casual
12.93333333,casual
8.066666667,casual
13.65083333,casual
13.72774914,casual
13.15294872,casual
2.740329218,casual
-29.01715686,casual
10.64756944,casual
15.50333333,casual
-0.042274678,casual
13.79314815,casual
16.03232323,casual
18.22,casual
-119.2843434,casual
5.883333333,casual
14.36153846,casual
13.84066667,casual
5.376666667,casual
14.695,casual
10.42777778,casual
-9.030385488,casual
14.01666667,casual
65.1,casual
4.338888889,casual
13.27745098,casual
-24.24212963,casual
18.25833333,casual
12.23541667,casual
15.28205128,casual
3.68,casual
18.86877023,casual
12.25292793,casual
21.984375,casual
56.89444444,casual
69.30833333,casual
24.76666667,casual
29.63333333,casual
25.97222222,casual
13.78571429,casual
-460.4611111,casual
12.325,casual
16.41190476,casual
-128.8416667,casual
27.05294118,casual
9.216666667,casual
13.9125,casual
18.52380952,casual
15.106,casual
12.83407407,casual
13.77380952,casual
35.7452381,casual
21.61666667,casual
16.275,casual
23.34583333,casual
32.39666667,casual
24.72592593,casual
30.70833333,casual
13.05416667,casual
14.49666667,casual
21.02222222,casual
4.233333333,casual
7.35,casual
5.791666667,casual
33.28333333,casual
47.11388889,casual
5.066666667,casual
10.24761905,casual
15.33205128,casual
-4.975578704,casual
8.586948854,casual
10.25989783,casual
13.855,casual
9.526666667,casual
15.65833333,casual
-37.8525641,casual
19.96666667,casual
28.83333333,casual
21.02083333,casual
8.9125,casual
10.75986193,casual
30.8627193,casual
-12.2821347,casual
17.58956743,casual
0.438114754,casual
14.58666667,casual
22.17820513,casual
19.73266667,casual
17.25,casual
26.37515723,casual
25.87164179,casual
33.46733333,casual
10.79946237,casual
14.96145833,casual
10.75,casual
2.066666667,casual
22.3,casual
23.35952381,casual
16.28611111,casual
15.16135531,casual
10.95863454,casual
11.59889625,casual
12.78049645,casual
9.907746479,casual
14.37405498,casual
7.079720854,casual
23.41111111,casual
23.02333333,casual
37.69,casual
12.37,casual
29.13888889,casual
7.233333333,casual
-149.8666667,casual
7.116666667,casual
13.45095238,casual
6.005555556,casual
11.04142157,casual
25.56811594,casual
13.25983607,casual
11.00381944,casual
25.11449275,casual
11.08351852,casual
-11.00487805,casual
5.7,casual
-11.59677419,casual
13.21166667,casual
3.954358974,casual
-5.888199513,casual
10.98888889,casual
5.693098958,casual
12.70355191,casual
12.36898148,casual
27.72222222,casual
-26.02477778,casual
17.55,casual
13.43571429,casual
14.56152882,casual
20.27888889,casual
12.6537037,casual
7.083333333,casual
12.35416667,casual
11.05,casual
12.85238095,casual
26.54861111,casual
8.025777778,casual
11.34534884,casual
19.1827381,casual
24.42777778,casual
28.25238095,casual
17.74166667,casual
9.366666667,casual
14.06759259,casual
28.9125,casual
16.6,casual
18.55833333,casual
12.48645833,casual
-712.3666667,casual
56.56904762,casual
-41.1085034,casual
13.65,casual
50.36666667,casual
11.8,casual
-61.43958333,casual
-38.66068376,casual
13.47619048,casual
17.56100823,casual
10.23361345,casual
23.68065268,casual
15.29,casual
21.92142857,casual
18.1,casual
19.91666667,casual
92.36666667,casual
17.90953878,casual
15.0130137,casual
18.275,casual
29.31086691,casual
21.18541667,casual
26.71441441,casual
14.83769716,casual
3.852367942,casual
27.31636442,casual
24.57599388,casual
31.02298851,casual
13.52236181,casual
21.79615385,casual
19.13571429,casual
8.078602025,casual
-165.3958333,casual
12.32175926,casual
12.97627119,casual
19.4884058,casual
13.77777778,casual
9.322222222,casual
13.58547855,casual
-17.08503086,casual
15.45,casual
13.82088353,casual
-9.762612613,casual
29.11289308,casual
10.97083333,casual
14.70238095,casual
10.34145299,casual
17.36805556,casual
44.88333333,casual
10.36666667,casual
3.994444444,casual
9.059375,casual
12.475,casual
13.39166667,casual
22.38333333,casual
3.316666667,casual
53.43333333,casual
9.294444444,casual
7.940112994,casual
12.76919192,casual
11.11304348,casual
10.34683908,casual
13.71934866,casual
12.02916667,casual
10.90265152,casual
12.07761905,casual
7.063076923,casual
3.725,casual
8.588888889,casual
9.080729167,casual
8.226797386,casual
57.2,casual
52.1875,casual
19.43333333,casual
8.220833333,casual
-30.26888889,casual
9.223873874,casual
16.90833333,casual
10.63199234,casual
11.05111111,casual
24.01333333,casual
7.786444444,casual
10.06607143,casual
6.541666667,casual
14.15952381,casual
12.53205128,casual
13.15232558,casual
3.215359477,casual
11.86241497,casual
-11.4483871,casual
12.77634033,casual
14.17807018,casual
8.901818182,casual
7.671947195,casual
27.88731884,casual
7.76046748,casual
9.779107981,casual
16.4480226,casual
10.46190476,casual
-8.64057971,casual
6.65,casual
13.3,casual
44.04782609,casual
10.55952381,casual
9.291666667,casual
65.56666667,casual
25.58333333,casual
13.85591398,casual
21.42028986,casual
11.44768519,casual
11.48166667,casual
11.861,casual
10.10787037,casual
59.95416667,casual
9.804761905,casual
9.243272171,casual
6.965333333,casual
13.00789474,casual
11.57916667,casual
14.96363636,casual
20.41363636,casual
6.708888889,casual
5.352380952,casual
35.8125,casual
20.21666667,casual
17.075,casual
0.216666667,casual
23.90490196,casual
8.65,casual
7.316666667,casual
29.48333333,casual
10.29761905,casual
10.84921011,casual
12.12833333,casual
13.69926901,casual
13.05863248,casual
11.97139785,casual
9.654444444,casual
27.24130435,casual
3.545991561,casual
19.93333333,casual
26.53333333,casual
16.0125,casual
9.958333333,casual
3.933333333,casual
4.605555556,casual
24.87,casual
18.99166667,casual
10.76609195,casual
15.84166667,casual
10.27833333,casual
5.855,casual
11.15462963,casual
6.83115942,casual
6.90546875,casual
17.36222222,casual
10.43333333,casual
13.67222222,casual
4.129166667,casual
6.370833333,casual
7.55,casual
19.80654762,casual
9.533333333,casual
9.660238095,casual
12.07348485,casual
8.483333333,casual
13.18064516,casual
10.08932292,casual
11.384,casual
12.23359788,casual
14.13304598,casual
9.273148148,casual
8.758757062,casual
-18.51303419,casual
8.807619048,casual
-7.689087302,casual
87.92058824,casual
15.30606061,casual
16.49933333,casual
9.940277778,casual
-3.036851852,casual
10.16825397,casual
9.356439394,casual
9.72,casual
24.41033333,casual
20.72369478,casual
10.97056738,casual
11.89623656,casual
12.14666667,casual
-4.053720238,casual
13.65723039,casual
11.71054965,casual
13.87526042,casual
10.27142857,casual
12.33804714,casual
9.025117371,casual
-1.738943089,casual
43.60277778,casual
14.84487179,casual
6.514141414,casual
11.05566038,casual
8.261458333,casual
23.72169811,casual
17.43888889,casual
5.680555556,casual
24.45833333,casual
10.11041667,casual
18.64166667,casual
12.81037037,casual
4.883333333,casual
5.234126984,casual
8.841269841,casual
17.49166667,casual
10.98030303,casual
16.88666667,casual
25.44444444,casual
10.48333333,casual
-33.39333333,casual
22.12916667,casual
13.68916667,casual
35.73333333,casual
14.59259259,casual
10.5625,casual
10.69559748,casual
7.962921348,casual
10.7,casual
13.05359848,casual
17.91666667,casual
13.40705128,casual
12.94346405,casual
9.495512821,casual
19.71794872,casual
10.3702381,casual
15.25055556,casual
10.92028986,casual
20.87222222,casual
10.89511785,casual
10.8617284,casual
9.631531532,casual
6.549382716,casual
9.785185185,casual
10.92175141,casual
22.69166667,casual
7.633333333,casual
10.73618421,casual
-26.62694704,casual
24.59933333,casual
13.57132505,casual
13.7545082,casual
29.54444444,casual
11.91184211,casual
-7.449145299,casual
-13.1701897,casual
4.111282051,casual
16.93571429,casual
11.25833333,casual
20.36666667,casual
14.03333333,casual
18.56111111,casual
9.627777778,casual
7.148958333,casual
7.212280702,casual
16.99622642,casual
14.55855856,casual
21.73061224,casual
25.20751174,casual
24.85653595,casual
73.41666667,casual
20.13255814,casual
6.616666667,casual
8.520833333,casual
29.83148148,casual
9.133333333,casual
5.433333333,casual
10.37777778,casual
7.788888889,casual
10.4,casual
9.518018018,casual
1.433419244,casual
7.142372881,casual
6.44352518,casual
12.53888889,casual
8.46037415,casual
-108.0375,casual
12.65666667,casual
15.43777778,casual
10.23333333,casual
11.67792793,casual
6.6,casual
11.82280702,casual
16.28333333,casual
19.79666667,casual
31.31430348,casual
3.045634921,casual
6.26,casual
1.65399449,casual
-7.669398907,casual
14.707173,casual
-17.02268519,casual
25.34444444,casual
3.716666667,casual
19.65,casual
15.59772727,casual
6.783333333,casual
8.063888889,casual
14.39774775,casual
16.83597222,casual
11.06835017,casual
13.25757576,casual
4.669202899,casual
8.175077882,casual
7.470833333,casual
11.57207207,casual
-40.86333333,casual
10.41154856,casual
13.44939759,casual
8.485810811,casual
-14.88898305,casual
-10.30916667,casual
5.551851852,casual
10.41388889,casual
6.908333333,casual
16.65555556,casual
8.466666667,casual
25.15555556,casual
15.45,casual
15.25378788,casual
10.2452381,casual
8.449166667,casual
9.466666667,casual
12.60555556,casual
9.466666667,casual
5.3,casual
9.888888889,casual
13.46666667,casual
14.3,casual
2.921621622,casual
7.852647975,casual
10.25993266,casual
7.983150183,casual
34.00444444,casual
10.8384058,casual
7.022222222,casual
8.620207254,casual
10.21835749,casual
14.05776699,casual
11.66666667,casual
6.212,casual
14.43333333,casual
9.128735632,casual
26.03333333,casual
10.87,casual
6.406666667,casual
-42.80802469,casual
4.9,casual
8,casual
11.20314815,casual
14.1625,casual
12.325,casual
19.10416667,casual
11.53703704,casual
15.61111111,casual
10.3,casual
-90.61153846,casual
5.483333333,casual
14.93333333,casual
5.265733333,casual
-18.216,casual
11.75,casual
11.50333333,casual
10.32777778,casual
18.6,casual
13.15111111,casual
7.153333333,casual
7.444444444,casual
6.773214286,casual
5.963888889,casual
10.83888889,casual
18.54722222,casual
13.53589744,casual
44.38055556,casual
10.08888889,casual
24,casual
12.38333333,casual
16.66862745,casual
-8.912962963,casual
-3.831578947,casual
12.89444444,casual
19.6,casual
13.55277778,casual
8.275,casual
55.13958333,casual
6.997619048,casual
13.02916667,casual
-188.9595238,casual
21.89333333,casual
18.35333333,casual
7.266666667,casual
6.636666667,casual
7.55,casual
6.016666667,casual
14.975,casual
18.98,casual
10.36666667,casual
23.37345679,casual
-0.021090535,casual
7.404252874,casual
10.52508681,casual
11.51071429,casual
6.783333333,casual
16.93863636,casual
6.633333333,casual
13.51666667,casual
6.055555556,casual
12.73052434,casual
21.01085271,casual
17.24140969,casual
11.72750678,casual
-17.02511111,casual
10.8640625,casual
25.15,casual
12.26428571,casual
10.89492754,casual
9.713963964,casual
-23.04423077,casual
32.025,casual
12.20235849,casual
5.233333333,casual
11.6,casual
12.70555556,casual
9.616666667,casual
8.836410256,casual
9.631045752,casual
7.278446115,casual
13.11555556,casual
8.744444444,casual
0.740873016,casual
10.03848684,casual
15.27222222,casual
8.54375,casual
21.31666667,casual
24.19166667,casual
10.24166667,casual
5.32,casual
25.01666667,casual
17.69385965,casual
32.68222222,casual
12.91241135,casual
-24.5463964,casual
10.70457516,casual
7.728819444,casual
-30.59032258,casual
10.29047619,casual
-184.105303,casual
10.85740741,casual
-36.1578125,casual
-9.734703196,casual
7.137339744,casual
9.140611814,casual
7.58030303,casual
9.473863636,casual
11.10811966,casual
-18.18685897,casual
14.53596491,casual
21.89252874,casual
8.311666667,casual
16.29444444,casual
13.00381526,casual
8.567948718,casual
5.816666667,casual
21.01111111,casual
17.4,casual
15.01666667,casual
9.277777778,casual
-36.43181818,casual
9.402991453,casual
8.636382114,casual
11.15724638,casual
15.25833333,casual
5.011111111,casual
4.08,casual
4.866666667,casual
7.594444444,casual
7.25,casual
35.21388889,casual
15.625,casual
112.35,casual
18.85151515,casual
19.27222222,casual
0.466666667,casual
17.42222222,casual
10.51846847,casual
21.51666667,casual
0.083333333,casual
35.91666667,casual
12.01666667,casual
7.264285714,casual
8.48515625,casual
15.78148148,casual
22.46411565,casual
21.6675,casual
0.183333333,casual
9.7,casual
15.48333333,casual
21.06111111,casual
15.83452381,casual
24.60076923,casual
14.625,casual
5.910942761,casual
1.415873016,casual
-3.012437811,casual
21.52317073,casual
19.79127907,casual
21.04634146,casual
19.62254902,casual
6.336039886,casual
17.03705357,casual
16.42619048,casual
16.73888889,casual
22.65768799,casual
19.71388889,casual
8.325287356,casual
10.05014881,casual
-46.43784722,casual
12.02925926,casual
20.06666667,casual
9.44122807,casual
25.12533333,casual
-2.805,casual
11.58828829,casual
10.27777778,casual
20.92704918,casual
7.430637255,casual
6.678571429,casual
28.66979167,casual
8.026515152,casual
46.84487179,casual
30.6625,casual
35.33064516,casual
24.54024823,casual
44.53557214,casual
39.83431373,casual
40.20208333,casual
45.92333333,casual
-229.7295699,casual
-34.66527778,casual
49.50652174,casual
30.12592593,casual
21.3625,casual
22.50833333,casual
86.26666667,casual
90.86666667,casual
85.7,casual
19.86666667,casual
33.77291667,casual
17.41590909,casual
34.35870647,casual
29.81148148,casual
35.7680791,casual
37.62333333,casual
32.83923611,casual
6.428703704,casual
4.908796296,casual
19.675,casual
28.05053763,casual
27.57765957,casual
67.66111111,casual
68.43,casual
61.06060606,casual
37.09774775,casual
36.94871795,casual
69.49166667,casual
26.48333333,casual
20.00748588,casual
35.35046296,casual
37.22916667,casual
11.17916667,casual
31.58825758,casual
32.50406504,casual
35.59695122,casual
28.08760684,casual
35.5526087,casual
3.999315068,casual
27.99766082,casual
18.33397436,casual
45.4375,casual
22.01365248,casual
7.45974026,casual
32.32113095,casual
-57.82424242,casual
-61.4380117,casual
28.22380952,casual
27.51904762,casual
37.24516129,casual
33.09722222,casual
32.96730769,casual
29.46013072,casual
22.18333333,casual
42.47283951,casual
76.81060606,casual
18.21769547,casual
36.76609195,casual
42.90424837,casual
38.80736434,casual
34.24895833,casual
-13.1969697,casual
40.91458333,casual
69.87962963,casual
35.23055556,casual
36.35572917,casual
24.5015873,casual
44.71875,casual
40.01180556,casual
20.03,casual
21.17901235,casual
40.11190476,casual
19.31777778,casual
15.99880952,casual
28.71666667,casual
36.88531746,casual
55.45,casual
58.2,casual
9.416666667,casual
51.85833333,casual
37.075,casual
35.06794872,casual
30.89655172,casual
77.31666667,casual
27.05,casual
52.06041667,casual
81.64166667,casual
19.08928571,casual
44.63643411,casual
73.42107843,casual
46.64490741,casual
38.2125,casual
25.42222222,casual
70.13666667,casual
34.01477663,casual
37.60757576,casual
5.907142857,casual
30.15862069,casual
25.37654321,casual
40.4047619,casual
34.51400818,casual
34.085,casual
7.152941176,casual
23.33004386,casual
44.04814815,casual
10.25567901,casual
36.41498471,casual
23.88636364,casual
29.67913043,casual
31.75555556,casual
46.33666667,casual
49.34814815,casual
29.09090909,casual
33.77947846,casual
41.54722222,casual
42.79952381,casual
26.16705426,casual
39.36947566,casual
-105.3177083,casual
22.1190625,casual
41.56960784,casual
45.12727273,casual
20.355,casual
49.99487179,casual
22.55442478,casual
29.49925926,casual
28.13039216,casual
31.9,casual
35.73844444,casual
40.91734694,casual
11.71666667,casual
21.15787879,casual
20.36805556,casual
34.91190476,casual
12.77310606,casual
36.71235632,casual
43.58095238,casual
44.325,casual
34.54754902,casual
36.21666667,casual
18.37440476,casual
-17.99358974,casual
37.07204301,casual
23.45416667,casual
66.60833333,casual
29.89047619,casual
14.49,casual
37.07380952,casual
56.09761905,casual
36.35436508,casual
20.97083333,casual
66.78333333,casual
32.4237037,casual
27.82472222,casual
22.6235119,casual
17.61142857,casual
17.91666667,casual
31.22843137,casual
35.77142857,casual
42.81111111,casual
16.65677083,casual
38.13803419,casual
48.62,casual
29.73877551,casual
32.31212121,casual
25.806743,casual
34.765625,casual
-14.23586957,casual
24.71666667,casual
-16.30238095,casual
32.91463415,casual
35.65530303,casual
43.85763889,casual
37.63552189,casual
38.11424242,casual
22.73859649,casual
29.26478495,casual
12.62859079,casual
29.14980392,casual
29.60833333,casual
113.2380952,casual
51.91833333,casual
53.26083333,casual
69.22727273,casual
49.08484848,casual
39.6345679,casual
28.42037037,casual
34.30138889,casual
85.00555556,casual
41.90252525,casual
70.47142857,casual
29.52392473,casual
-44.15,casual
19.46607143,casual
9.483333333,casual
27.67357724,casual
28.16031746,casual
28.29761905,casual
41.43293651,casual
50.25138889,casual
34.38981481,casual
14.65402299,casual
24.14166667,casual
43.02692308,casual
90.40833333,casual
127.7916667,casual
16.98333333,casual
37.85989583,casual
24.82474747,casual
28.26666667,casual
36.27434641,casual
39.19433333,casual
34.56666667,casual
43.73571429,casual
-70.83636364,casual
57.87147436,casual
17.25,casual
43.49074074,casual
39.9277027,casual
23.72565789,casual
30.08661202,casual
